Time stamp,Water level in tunnel L2,Water volume in tunnel V,Sum of pumped flow to WWTP F2,Inflow to tunnel F1,Pump flow 1.1,Pump flow 1.2,Pump flow 1.3,Pump flow 1.4,Pump flow 2.1,Pump flow 2.2,Pump flow 2.3,Pump flow 2.4,Pump efficiency 1.1,Pump efficiency 1.2,Pump efficiency 1.3,Pump efficiency 1.4,Pump efficiency 2.1,Pump efficiency 2.2,Pump efficiency 2.3,Pump efficiency 2.4,Pump frequency 1.1,Pump frequency 1.2,Pump frequency 1.3,Pump frequency 1.4,Pump frequency 2.1,Pump frequency 2.2,Pump frequency 2.3,Pump frequency 2.4,Electricity price 1: high,Electricity price 2: normal
28.11.2024 8.15.00,3.348145962,22085.17383,10113.65332,1728.50708,0,0,0,0,0,3565.90625,3324.570801,3221.854004,0,0,0,0,0,360.9856873,383.8388977,359.5072327,0,0,0,0,0,48.89144135,49.41679001,49.3704834,48.5,16.452
28.11.2024 8.30.00,3.298530579,21347.05078,10148.66797,1799.043945,0,0,0,0,0,3596.996094,3320.919922,3233.520264,0,0,0,0,0,366.5429688,383.2527771,360.5977783,0,0,0,0,0,49.10531235,49.41804123,49.37159729,48.5,16.452
28.11.2024 8.45.00,3.256268501,20747.19922,10133.86328,1933.614258,0,0,0,0,0,3590.779785,3316.935059,3226.008301,0,0,0,0,0,366.382019,383.1288757,360.5463867,0,0,0,0,0,49.10093689,49.41929245,49.37284851,48.5,16.452
28.11.2024 9.00.00,3.219685316,20222.21289,10127.60938,2006.916016,0,0,0,0,0,3586.437744,3311.168701,3209.55542,0,0,0,0,0,365.9960938,383.4049988,360.375824,0,0,0,0,0,49.09656143,49.42054367,49.37409592,69.438,23.225
28.11.2024 9.15.00,3.180299044,19685.18359,10111.26855,1990.787842,0,0,0,0,0,3572.013916,3305.880859,3188.675781,0,0,0,0,0,366.9263916,383.3033447,359.9211121,0,0,0,0,0,49.09218597,49.42179108,49.37893295,69.438,23.225
28.11.2024 9.30.00,3.136771679,19075.35742,10108.17969,1917.21875,0,0,0,0,0,3597.118164,3294.246826,3180.219727,0,0,0,0,0,373.4286194,383.6650085,359.4744568,0,0,0,0,0,49.32929611,49.42168045,49.39174652,69.438,23.225
28.11.2024 9.45.00,3.093142509,18496.30664,10071.65723,1938.863525,0,0,0,0,0,3600.399658,3287.627686,3186.277832,0,0,0,0,0,375.9394531,383.6211243,361.033905,0,0,0,0,0,49.41305542,49.41981506,49.40485382,69.438,23.225
28.11.2024 10.00.00,3.052713156,17950.05664,10040.40918,1963.852295,0,0,0,0,0,3583.104004,3276.560791,3181.650879,0,0,0,0,0,377.7638855,383.410553,361.4527893,0,0,0,0,0,49.4409256,49.41793823,49.4062767,65.719,17.316
28.11.2024 10.15.00,3.016633034,17465.62695,10128.88867,2047.79248,0,0,0,0,0,3605.816406,3274.164551,3177.197266,0,0,0,0,0,383.6264038,383.7061157,362.2505493,0,0,0,0,0,49.61429214,49.41606522,49.39446259,65.719,17.316
28.11.2024 10.30.00,2.988482475,17112.71875,10136.92188,2181.322266,0,0,0,0,0,3607.572266,3253.580566,3170.361572,0,0,0,0,0,387.4476929,383.4955444,362.1566772,0,0,0,0,0,49.72115326,49.41648865,49.39202499,65.719,17.316
28.11.2024 10.45.00,2.961619139,16745.93164,10064.08594,2149.234375,0,0,0,0,0,3602.964111,3239.073975,3156.853271,0,0,0,0,0,388.6159363,383.4633179,360.1444397,0,0,0,0,0,49.72341156,49.41988754,49.38090515,65.719,17.316
28.11.2024 11.00.00,2.935913086,16421.19531,10064.15234,2191.301758,0,0,0,0,0,3594.266846,3252.547852,3173.437256,0,0,0,0,0,388.081665,385.8450012,361.9916687,0,0,0,0,0,49.72566986,49.49139023,49.45506287,65.716,8.289
28.11.2024 11.15.00,2.907661438,16067.33398,10060.36719,2161.230469,0,0,0,0,0,3600.054443,3257.878906,3188.363037,0,0,0,0,0,391.1783447,387.1934814,365.3777771,0,0,0,0,0,49.81928253,49.56837845,49.53557205,65.716,8.289
28.11.2024 11.30.00,2.87768054,15688.49902,10041.19238,2131.463135,0,0,0,0,0,3584.291504,3262.205078,3197.460205,0,0,0,0,0,392.7820435,388.7759399,368.8186035,0,0,0,0,0,49.85961151,49.62749863,49.591362,65.716,8.289
28.11.2024 11.45.00,2.84693265,15292.80566,9973.240234,2097.616699,0,0,0,0,0,3558.810303,3236.067383,3179.785645,0,0,0,0,0,392.9674072,389.3158264,368.332489,0,0,0,0,0,49.86506271,49.62749863,49.59011078,65.716,8.289
28.11.2024 12.00.00,2.817285299,14956.60059,9911.808594,2141.74707,0,0,0,0,0,3546.624512,3198.811523,3156.34668,0,0,0,0,0,394.8494568,391.3708496,366.5883179,0,0,0,0,0,49.87068558,49.62749863,49.58886337,69.5,3.765
28.11.2024 12.15.00,2.792165279,14644.09766,9896.456055,2161.611084,0,0,0,0,0,3521.329102,3165.984619,3139.750732,0,0,0,0,0,395.3388977,392.5400085,365.6322327,0,0,0,0,0,49.87631226,49.62728882,49.58819199,69.5,3.765
28.11.2024 12.30.00,2.767314672,14373.26465,9850.166016,2191.708496,0,0,0,0,0,3514.104004,3132.725342,3143.282227,0,0,0,0,0,397.5761108,393.7494507,367.7116699,0,0,0,0,0,49.87911606,49.62522125,49.59262466,69.5,3.765
28.11.2024 12.45.00,2.747601748,14158.83691,9312.59668,2113.721436,0,0,0,0,0,3115.332275,3063.152344,3121.30957,0,0,0,0,0,346.8419495,396.1729736,368.4224854,0,0,0,0,0,47.83227539,49.62272263,49.59825134,69.5,3.765
28.11.2024 13.00.00,2.738492012,14035.33887,9005.991211,2127.999756,0,0,0,0,0,2925.362549,2979.189453,3104.184814,0,0,0,0,0,323.1225891,393.8909302,370.5397339,0,0,0,0,0,46.90131378,49.62022018,49.60387421,61.885,3.178
28.11.2024 13.15.00,2.726908922,13903.28906,9076.217773,2137.004639,0,0,0,0,0,3105.157715,2889.608643,3082.391846,0,0,0,0,0,345.8890076,390.848877,371.8555603,0,0,0,0,0,47.79624939,49.61771774,49.60897064,61.885,3.178
28.11.2024 13.30.00,2.715502262,13750.2627,9067.75293,2113.911865,0,0,0,0,0,3179.556885,2812.550781,3076.284912,0,0,0,0,0,358.6838989,389.7177734,373.2252808,0,0,0,0,0,48.27952576,49.61518097,49.60943222,61.885,3.178
28.11.2024 13.45.00,2.698879242,13597.95898,9189.592773,2145.094482,0,0,0,0,0,3425.786377,2704.68042,3045.273926,0,0,0,0,0,394.939209,382.968689,372.5519409,0,0,0,0,0,49.65566254,49.61263275,49.60880661,61.885,3.178
28.11.2024 14.00.00,2.696470499,13658.55762,9022.475586,2316.217529,0,0,0,0,0,3458.239258,2474.787598,3022.396484,0,0,0,0,0,400.7694397,353.3132935,372.4433289,0,0,0,0,0,49.87030411,48.70568085,49.608181,57.876,2.244
28.11.2024 14.15.00,2.707099676,13737.03809,8889.96582,2300.971924,0,0,0,0,0,3447.693848,2399.121094,2984.721436,0,0,0,0,0,401.6350098,342.3607788,372.7955627,0,0,0,0,0,49.87979889,48.33758163,49.6077652,57.876,2.244
28.11.2024 14.30.00,2.725607157,13859.99414,8782.0625,2318.47168,0,0,0,0,0,3427.78125,2380.523926,2911.836182,0,0,0,0,0,402.2138977,341.5299988,370.0869446,0,0,0,0,0,49.88811874,48.34158707,49.60920715,57.876,2.244
28.11.2024 14.45.00,2.739364147,14031.73047,8694.413086,2345.3396,0,0,0,0,0,3389.076904,2390.810059,2871.936035,0,0,0,0,0,399.8888855,342.473877,369.5036011,0,0,0,0,0,49.87382507,48.3455925,49.61108398,57.876,2.244
28.11.2024 15.00.00,2.742192745,14085.96973,8853.039063,2267.499023,0,1166.06958,0,0,0,3401.154297,1441.919189,2823.513916,0,131.839447,0,0,0,401.625,207.1383362,366.7140808,0,18.06536293,0,0,0,49.86787415,29.27788925,49.61296082,59.732,2.725
28.11.2024 15.15.00,2.72070837,13818.94043,9621.647461,2138.382568,0,3488.300537,0,0,0,3398.403564,0,2735.929932,0,370.5583496,0,0,0,400.8066711,0,366.7624207,0,49.46403503,0,0,0,49.87349701,0,49.61467743,59.732,2.725
28.11.2024 15.30.00,2.692172766,13483.5459,9667.480469,2081.475586,0,3557.299316,0,0,0,3394.04126,0,2715.978027,0,380.1061096,0,0,0,401.734436,0,365.5810242,0,49.83295441,0,0,0,49.87912369,0,49.61500168,59.732,2.725
28.11.2024 15.45.00,2.66361475,13156.94727,9256.789063,1987.598633,0,1716.389038,0,0,0,3407.914795,1404.137939,2696.479248,0,183.628891,0,0,0,403.2016602,151.2188873,365.0952759,0,24.08484459,0,0,0,49.88471222,23.32396317,49.61500168,59.732,2.725
28.11.2024 16.00.00,2.650783539,13001.41504,8946.333008,2081.051025,0,0,0,0,0,3406.601318,2797.556152,2683.229736,0,0,0,0,0,403.5211182,312.2216797,365.6394348,0,0,0,0,0,49.89004898,46.86872864,49.61500168,55.794,3.906
28.11.2024 16.15.00,2.638243198,12864.70801,8716.030273,2042.300537,0,0,0,0,0,3400.882568,2658.446777,2643.637939,0,0,0,0,0,403.7705688,312.0450134,362.7166748,0,0,0,0,0,49.89533615,46.86998749,49.61234665,55.794,3.906
28.11.2024 16.30.00,2.626344442,12725.31543,8612.345703,2013.693848,0,0,0,0,0,3388.798828,2587.658691,2637.407715,0,0,0,0,0,406.0966797,317.8061218,361.4705505,0,0,0,0,0,49.89826584,46.87124252,49.59925079,55.794,3.906
28.11.2024 16.45.00,2.613734484,12568.26367,8776.266602,2037.014893,0,0,0,0,0,3370.608643,2773.231201,2631.584717,0,0,0,0,0,406.8494568,349.4994507,361.8372192,0,0,0,0,0,49.89360428,47.87510681,49.59731293,55.794,3.906
28.11.2024 17.00.00,2.594460964,12374.72266,8918.089844,2035.981445,0,0,0,0,0,3359.650391,2946.364746,2613.786377,0,0,0,0,0,406.2861023,381.3894348,361.0505676,0,0,0,0,0,49.88750076,48.90499878,49.5954361,49.735,6.276
28.11.2024 17.15.00,2.576845646,12187.41309,8822.214844,2018.244141,0,0,0,0,0,3344.921875,2870.914307,2607.82959,0,0,0,0,0,405.8863831,380.6272278,361.6227722,0,0,0,0,0,49.8868103,48.90499878,49.59356308,49.735,6.276
28.11.2024 17.30.00,2.56147933,12041.91602,8700.370117,2029.595459,0,0,0,0,0,3333.238525,2774.732178,2592.097656,0,0,0,0,0,405.618042,376.983429,360.2844543,0,0,0,0,0,49.88252258,48.90499878,49.5908699,49.735,6.276
28.11.2024 17.45.00,2.548541069,11905.02441,8618.666992,2017.775146,0,0,0,0,0,3316.532715,2710.10791,2593.325684,0,0,0,0,0,404.5305481,373.1865845,360.2000122,0,0,0,0,0,49.88001633,48.90449905,49.58712387,49.735,6.276
28.11.2024 18.00.00,2.536696196,11776.21387,8553.719727,2009.619385,0,0,0,0,0,3311.654053,2654.581055,2589.299072,0,0,0,0,0,405.9549866,371.5241089,360.4066772,0,0,0,0,0,49.8825531,48.9007225,49.58337402,55.795,8.287
28.11.2024 18.15.00,2.525930166,11656.19727,8451.696289,1992.907471,0,0,0,0,0,3298.470459,2582.528076,2572.022461,0,0,0,0,0,405.637207,367.1542358,359.6022339,0,0,0,0,0,49.86790466,48.89634705,49.57962418,55.795,8.287
28.11.2024 18.30.00,2.517855167,11575.96777,8410.686523,2022.442139,0,0,0,0,0,3281.704834,2554.79834,2573.545166,0,0,0,0,0,405.3533325,366.7266541,358.9985046,0,0,0,0,0,49.86989594,48.89197159,49.57664871,55.795,8.287
28.11.2024 18.45.00,2.511543274,11508.95605,8363.836914,2023.94751,0,0,0,0,0,3286.569824,2519.981445,2557.996826,0,0,0,0,0,406.4511108,363.0519409,360.467041,0,0,0,0,0,49.87927246,48.8878212,49.57466888,55.795,8.287
28.11.2024 19.00.00,2.506016016,11445.60547,8353.805664,2025.10083,0,0,0,0,0,3280.865967,2519.289795,2554.644043,0,0,0,0,0,407.0172119,363.5713806,360.1188965,0,0,0,0,0,49.88864517,48.88512039,49.57269669,59.932,12.549
28.11.2024 19.15.00,2.495388985,11408.85059,8531.664063,2096.161133,0,1136.022949,0,0,0,3395.951172,1452.751343,2544.272217,0,127.3738861,0,0,0,399.8933411,210.8722229,358.117218,0,17.68662262,0,0,0,49.82008743,28.51519775,49.54674911,59.932,12.549
28.11.2024 19.30.00,2.474409819,11079.62988,9026.123047,1927.310059,0,3217.996582,0,0,0,3316.734863,0,2493.343018,0,344.598877,0,0,0,389.9479065,0,350.0524902,0,48.37543106,0,0,0,49.40999985,0,49.379776,59.932,12.549
28.11.2024 19.45.00,2.450695992,10868.3125,8946.084961,2025.203857,0,3179.80835,0,0,0,3301.888428,0,2466.290039,0,348.1563416,0,0,0,389.4909668,0,348.0447083,0,48.37605667,0,0,0,49.40999985,0,49.37540436,59.932,12.549
28.11.2024 20.00.00,2.429051399,10655.57227,8884.845703,2008.471191,0,3140.965576,0,0,0,3304.11377,0,2441.169189,0,349.726593,0,0,0,389.3266602,0,346.4150085,0,48.37667847,0,0,0,49.40999985,0,49.3710289,54.709,10.472
28.11.2024 20.15.00,2.410467148,10468.48633,8845.358398,2024.253662,0,3121.177002,0,0,0,3279.020508,0,2446.247803,0,351.5626221,0,0,0,389.5350037,0,347.402771,0,48.37726974,0,0,0,49.40987778,0,49.36668777,54.709,10.472
28.11.2024 20.30.00,2.394373655,10350.45703,8893.582031,2105.366211,0,3114.199219,0,0,0,3220.313477,1012.31189,1548.178467,0,352.4216614,0,0,0,392.25,108.4677811,217.7738953,0,48.37663651,0,0,0,49.40304565,15.51040649,30.99113083,54.709,10.472
28.11.2024 20.45.00,2.366909742,9989.943359,9362.537109,1980.120605,0,3087.952393,0,0,0,3260.070313,3014.657715,0,0,353.6981201,0,0,0,392.043335,366.1455688,0,0,48.3753891,0,0,0,49.42255402,48.87999725,0.001856436,54.709,10.472
28.11.2024 21.00.00,2.336486101,9726.927734,9364.474609,2078.103027,0,3057.973389,0,0,0,3379.310059,2927.289307,0,0,354.4696655,0,0,0,387.6988831,368.7616577,0,0,48.37413788,0,0,0,49.42505646,48.88619614,0.001113861,42.253,6.4
28.11.2024 21.15.00,2.309777498,9510.613281,9203.15625,2084.474609,0,3042.362549,0,0,0,3344.016846,2835.544922,0,0,352.9005432,0,0,0,387.7672119,368.8327637,0,0,48.10498047,0,0,0,49.42255783,48.89221573,0.000371287,42.253,6.4
28.11.2024 21.30.00,2.306714058,9589.761719,8130.653809,2111.81189,0,11.85338116,0,0,939.8540649,3311.936768,1090.642456,2782.357666,0,0,0,0,112.0007401,388.4322205,141.3500061,342.0849915,0,0.012515822,0,0,29.44502831,49.42005539,18.80888939,48.46474838,42.253,6.4
28.11.2024 21.45.00,2.345543146,9819.477539,7628.780762,2136.911011,0,685.1478882,0,0,1221.123291,3221.978271,0,2499.790283,0,81.04768372,0,0,141.7464752,388.2977905,0,353.2683411,0,11.29438686,0,0,37.5379715,49.4174118,0,49.3613205,42.253,6.4
28.11.2024 22.00.00,2.351733923,9909.017578,8816.706055,2293.716553,0,3197.323975,0,0,0,3181.217041,0,2438.93335,0,343.2934265,0,0,0,389.7433472,0,350.063324,0,48.36222458,0,0,0,49.41383362,0,49.36257172,37.199,5.417
28.11.2024 22.15.00,2.353710413,9932.125977,8776.512695,2217.236572,0,3175.399658,0,0,0,3168.8125,0,2433.127686,0,346.2433167,0,0,0,388.3644409,0,349.5610962,0,48.36534882,0,0,0,49.41008377,0,49.36381912,37.199,5.417
28.11.2024 22.30.00,2.355468035,9955.234375,8779.551758,2217.996338,0,3164.115967,0,0,0,3170.14917,0,2445.371094,0,348.7402039,0,0,0,387.1061096,0,350.0757446,0,48.36847305,0,0,0,49.40633392,0,49.36487961,37.199,5.417
28.11.2024 22.45.00,2.362792253,9973.020508,8742.105469,2203.3125,0,3146.722412,0,0,0,3153.978027,0,2442.017822,0,349.5997925,0,0,0,388.1650085,0,349.2078552,0,48.37148666,0,0,0,49.40386581,0,49.36500168,37.199,5.417
28.11.2024 23.00.00,2.367006779,9950.550781,8920.527344,2207.662109,0,3140.620117,0,0,0,3135.647705,1477.980835,1175.575806,0,349.2744446,0,0,0,387.8241577,185.2622223,167.4597168,0,48.37116623,0,0,0,49.409832,24.79108047,23.86457443,17.979,2.595
28.11.2024 23.15.00,2.362592936,9919.764648,9173.888672,2262.686035,0,3131.936279,0,0,0,3134.352051,2907.843262,0,0,349.9583435,0,0,0,388.9169312,374.3174438,0,0,48.36929321,0,0,0,49.4173317,48.88920975,0.007346939,17.979,2.595
28.11.2024 23.30.00,2.357137442,9888.978516,9141.870117,2254.681396,0,3128.964355,0,0,0,3139.766357,2874.52417,0,0,350.6994629,0,0,0,390.3699951,375.9147644,0,0,48.36741638,0,0,0,49.42483139,48.89974976,0.004723032,17.979,2.595
28.11.2024 23.45.00,2.354379416,9871.043945,9077.668945,2251.482666,0,3126.40625,0,0,0,3117.311279,2834.7771,0,0,351.2083435,0,0,0,390.3618469,376.0310974,0,0,48.36562729,0,0,0,49.43140411,48.90843582,0.002099125,17.979,2.595
29.11.2024 0.00.00,2.35006547,9891.545898,9077.123047,2289.782715,0,3103.927734,0,0,0,3070.350586,721.4383545,2196.331543,0,350.4472351,0,0,0,389.7886963,97.45999908,237.3016663,0,48.36633682,0,0,0,49.43188858,12.77196693,33.94168854,2.318,0.341
29.11.2024 0.15.00,2.339046955,9755.222656,9246.344727,2175.262939,0,3082.471436,0,0,0,3000.191162,0,3164.740234,0,352.1694336,0,0,0,389.7650146,0,352.8938904,0,48.36820984,0,0,0,49.43126297,0,49.3663559,2.318,0.341
29.11.2024 0.30.00,2.325268745,9617.520508,9155.958984,2151.287598,0,3062.67749,0,0,0,2977.438965,0,3118.283203,0,353.3658447,0,0,0,389.7451782,0,355.8850098,0,48.37008667,0,0,0,49.43063736,0,49.37823105,2.318,0.341
29.11.2024 0.45.00,2.310883045,9472.246094,9100.984375,2129.97168,0,3052.198486,0,0,0,2976.201416,0,3074.001709,0,353.6723633,0,0,0,390.5744019,0,359.7027893,0,48.37198639,0,0,0,49.42940903,0,49.3901062,2.318,0.341
29.11.2024 1.00.00,2.295257807,9320.838867,9001.53125,2098.975586,0,3033.183105,0,0,0,2954.205811,0,3015.074951,0,354.9197388,0,0,0,390.0354309,0,361.2330017,0,48.37472153,0,0,0,49.42420959,0,49.39934158,2.606,0.664
29.11.2024 1.15.00,2.276124716,9154.618164,8896.385742,2057.875732,0,3024.630127,0,0,0,2918.778564,0,2952.733887,0,355.038147,0,0,0,389.5819397,0,364.0180969,0,48.37784576,0,0,0,49.41828918,0,49.40000153,2.606,0.664
29.11.2024 1.30.00,2.256671429,8955.888672,8631.705078,1959.196777,0,3009.752441,0,0,0,2620.783936,84.86908722,2918.484131,0,355.5765076,0,0,0,351.2947388,13.18222237,367.3092651,0,48.38097,0,0,0,44.7458992,2.04482007,49.40000153,2.606,0.664
29.11.2024 1.45.00,2.234549999,8754.921875,8693.507813,1972.410156,0,2995.28418,0,0,0,0,2902.182129,2797.464355,0,356.3879395,0,0,0,0,360.4311218,365.5546265,0,48.38397217,0,0,0,0,48.87729263,49.40000153,2.606,0.664
29.11.2024 2.00.00,2.215325832,8577.758789,8579.189453,1967.634277,0,2969.473145,0,0,0,0,2827.369141,2783.838623,0,356.6210938,0,0,0,0,365.8944397,364.4561157,0,48.38322067,0,0,0,0,48.88666916,49.39930725,2.437,0.221
29.11.2024 2.15.00,2.186458588,8329.759766,8498.324219,1876.582031,0,2935.33374,0,0,0,0,2784.267822,2781.755615,0,357.5783386,0,0,0,0,363.1138916,364.571106,0,48.38072205,0,0,0,0,48.89604187,49.39635468,2.437,0.221
29.11.2024 2.30.00,2.151715517,8030.189453,8434.918945,1809.159424,0,2910.285156,0,0,0,0,2755.176758,2770.348877,0,357.8439941,0,0,0,0,363.6838989,363.6322327,0,48.37822342,0,0,0,0,48.90541458,49.39323044,2.437,0.221
29.11.2024 2.45.00,2.113581181,7691.689941,8344.124023,1747.531494,0,2896.678955,0,0,0,0,2725.810303,2721.633301,0,359.3471069,0,0,0,0,367.7108459,363.1549988,0,48.37582016,0,0,0,0,48.90457535,49.3901062,2.437,0.221
29.11.2024 3.00.00,2.099465132,7534.339355,7039.716797,1602.578613,0,2891.971191,0,0,0,1004.497192,481.3825989,2682.65918,0,359.237793,0,0,0,109.6472244,63.14527893,360.4989014,0,48.37633514,0,0,0,15.21120167,8.430674553,49.38527298,2.489,0.157
29.11.2024 3.15.00,2.046931982,7144.276367,8804.918945,1811.166748,0,2844.630127,0,0,0,3374.884521,0,2585.875,0,360.1905518,0,0,0,356.6288757,0,356.1338806,0,48.37820816,0,0,0,48.88117981,0.008368055,49.37489319,2.489,0.157
29.11.2024 3.30.00,1.972456932,6524.397949,8579.366211,1524.963135,0,2794.209473,0,0,0,3336.742188,0,2449.236328,0,358.8146973,0,0,0,361.7437134,0,351.7055664,0,48.38008499,0,0,0,48.88267517,0.005243056,49.36408997,2.489,0.157
29.11.2024 3.45.00,1.891714931,5898.493164,8349.631836,1461.503174,0,2733.126709,0,0,0,3244.71875,0,2375.071777,0,358.1501465,0,0,0,368.8017578,0,346.9783325,0,48.38126373,0,0,0,48.88416672,0.002118055,49.35328674,2.489,0.157
29.11.2024 4.00.00,1.811646938,5333.067871,7555.791016,1323.522461,0,2176.148682,0,0,73.1087265,3215.316406,779.3930664,1355.032959,0,289.8251953,0,0,9.207221985,389.1078796,110.7116699,183.4100037,0,36.99850082,0,0,2.763309479,49.37033463,15.21428585,26.24589157,2.531,0.109
29.11.2024 4.15.00,1.776058435,5055.572266,6782.891113,1418.227173,0,0,0,0,1479.526489,2784.799561,0,2522.576904,0,0,0,0,181.2372131,373.2277832,0,354.9327698,0,0,0,0,49.026371,48.6868248,0,49.37253952,2.531,0.109
29.11.2024 4.30.00,1.765693069,4973.462402,6325.17627,1499.184204,0,0,0,0,1462.416748,2564.39209,0,2299.879395,0,0,0,0,181.3805542,351.2810974,0,352.803894,0,0,0,0,48.85097122,47.99694824,0,49.36793137,2.531,0.109
29.11.2024 4.45.00,1.751630545,4898.699219,6202.697266,1475.911133,0,0,0,0,1470.660645,2559.210693,0,2173.466797,0,0,0,0,187.8611145,368.9511108,0,347.7533264,0,0,0,0,49.2722435,48.81954956,0,49.35896301,2.531,0.109
29.11.2024 5.00.00,1.732303262,4771.07373,6165.974121,1413.868042,0,0,0,0,1457.439941,2547.294678,553.6859131,1608.589355,0,0,0,0,190.1805573,384.7916565,67.78111267,265.2677917,0,0,0,0,49.55830765,49.40919113,9.103424072,38.65825272,4.474,0.013
29.11.2024 5.15.00,1.690814018,4535.891602,6628.004883,1421.819092,0,1158.715454,0,0,1410.801636,1424.601807,1724.072754,924.0980225,0,138.8069458,0,0,187.7356415,227.1005554,222.7449951,123.2588882,0,19.16618347,0,0,49.55580521,29.36786842,28.825243,17.89869499,4.474,0.013
29.11.2024 5.30.00,1.650794983,4210.342773,6429.674316,1281.869751,0,2945.465332,0,0,1405.876221,108.7646408,0,2009.703491,0,342.0524902,0,0,187.6070709,17.23722267,0,330.5427856,0,46.05370712,0,0,49.55330658,2.551895142,0,49.34538269,4.474,0.013
29.11.2024 5.45.00,1.606666207,4019.576904,6276.773438,1378.42749,0,0,0,0,1363.698364,2909.979492,0,2002.867798,0,0,0,0,184.547287,388.6816711,0,344.0138855,0,0,0,0,49.5512886,49.42020416,0,49.63217545,4.474,0.013
29.11.2024 6.00.00,1.55397594,3669.888184,6687.094238,1322.084839,0,598.1304321,0,0,629.9957275,2718.55957,847.3623657,1916.956177,0,74.33277893,0,0,83.13666534,387.6703796,111.6750031,340.5622253,0,10.6265316,0,0,22.42248535,49.40722275,15.04199886,49.63887405,17.351,0.134
29.11.2024 6.15.00,1.441452861,3048.841064,7296.260742,1203.018066,0,2988.537842,0,0,0,2566.965576,0,1743.317383,0,353.0511169,0,0,0,382.2201843,0,323.4761047,0,48.54585648,0,0,0,49.4011116,0.002048611,49.62762451,17.351,0.134
29.11.2024 6.30.00,1.29473567,2366.264404,7044.120605,1078.453491,0,2881.612061,0,0,0,2507.975342,0,1657.043091,0,368.993988,0,0,0,378.7272339,0,320.3500061,0,48.86229324,0,0,0,49.39673615,0.001423611,49.61637497,17.351,0.134
29.11.2024 6.45.00,1.140134573,1729.223022,6511.386719,990.8052979,0,2547.560791,0,0,0,2416.231201,0,1548.865479,0,367.5471191,0,0,0,373.6602783,0,316.7372131,0,48.85604095,0,0,0,49.39236069,0.000798611,49.62596512,17.351,0.134
29.11.2024 7.00.00,0.972329736,1192.278076,6136.306641,997.1317139,0,2352.744385,0,0,0,2366.541016,0,1417.004883,0,363.9116516,0,0,0,370.60849,0,314.6066589,0,48.84979248,0,0,0,49.3883667,0.000189043,49.62669754,37.866,0.985
29.11.2024 7.15.00,0.84608084,997.2363892,5461.285645,1170.279724,0,1948.081177,0,0,0,2218.887451,0,1296.074219,0,340.8355408,0,0,0,360.12677,0,310.188324,0,48.8456955,0,0,0,49.38805771,0,49.61742401,37.866,0.985
29.11.2024 7.30.00,0.931435883,1173.154785,4636.046387,1334.929993,0,1803.414307,0,0,0,2108.369629,0,733.0458374,0,335.1544495,0,0,0,351.7877808,0,180.1844482,0,49.0942688,0,0,0,49.3886795,0,28.95596313,37.866,0.985
29.11.2024 7.45.00,1.159525752,1778.019165,4201.835449,1655.323242,0,1992.965698,0,0,0,2208.29126,0,0,0,355.686676,0,0,0,358.6950073,0,0,0,49.35202789,0,0,0,49.38930511,0,0.03475,37.866,0.985
29.11.2024 8.00.00,1.296570659,2349.147949,4251.445801,1633.990234,0,2023.040039,0,0,0,2226.135986,0,0,0,356.706665,0,0,0,361.401123,0,0,0,49.35140228,0,0,0,49.38973999,0,0.023500001,94.163,3.898
29.11.2024 8.15.00,1.401688218,2855.270508,4297.925781,1580.604004,0,2056.138184,0,0,0,2241.308838,0,0,0,359.1588745,0,0,0,362.7155457,0,0,0,49.35077667,0,0,0,49.38833237,0,0.012250001,94.163,3.898
29.11.2024 8.30.00,1.488455415,3273.088623,4316.792969,1497.016357,0,1722.800171,0,0,0,2258.130371,339.808136,0,0,300.7616577,0,0,0,364.0310974,48.48233414,0,0,41.40008926,0,0,0,49.38645935,7.22961092,0.001950694,94.163,3.898
29.11.2024 8.45.00,1.548293829,3653.236328,4862.341797,1595.733154,0,0,0,0,0,2281.803711,2580.782715,0,0,0,0,0,0,364.7472229,339.044342,0,0,0,0,0,0,49.38458252,47.86249924,0,94.163,3.898
29.11.2024 9.00.00,1.590114355,3974.413086,5578.351563,1715.764648,934.2828979,0,0,0,0,2248.186768,2397.007324,0,115.999176,0,0,0.217222229,0,360.660553,322.5012817,0,32.05450821,0,0,0.424373627,0,49.38285065,47.86249924,0,95.766,5.019
29.11.2024 9.15.00,1.592240453,4037.176514,6058.445801,1577.374878,1421.750488,0,0,0,0,2238.375732,2381.971436,0,174.2687225,0,0,1.093124986,0,360.6355591,325.5253601,0,48.73069,0,0,2.028593302,0,49.38249969,47.86249924,0,95.766,5.019
29.11.2024 9.30.00,1.59846437,4083.587402,6103.79834,1572.360474,1416.405273,0,0,0,0,2253.495361,2371.628174,0,174.0166779,0,0,0.236319453,0,360.3588867,326.2561035,0,48.72105789,0,0,0.51167196,0,49.38249969,47.86250687,0,95.766,5.019
29.11.2024 9.45.00,1.617257953,4129.998535,6052.369141,1559.503418,1405.439819,0,0,0,0,2253.47998,2366.022705,0,173.685791,0,0,0,0,360.1300049,326.1488953,0,48.71142197,0,0,0,0,49.38249969,47.86381531,0,95.766,5.019
29.11.2024 10.00.00,1.638853669,4201.757324,6209.785156,1624.205078,1470.971436,0,0,0,0,2242.455322,2493.577881,0,181.2924042,0,0,0,0,359.0422363,342.7172241,0,49.17257309,0,0,0,0,49.38235855,48.35393524,0,93.382,4.964
